latitude,longitude,depth_km,zone
34.13999999999999,133.4200000000003,47.95,0
34.13999999999999,133.5300000000003,46.56,0
34.13999999999999,133.64000000000033,45.17,0
34.13999999999999,133.75000000000034,43.35,0
34.13999999999999,133.86000000000035,41.19,0
34.13999999999999,133.97000000000037,39.03,0
34.13999999999999,134.08000000000038,35.52,0
34.13999999999999,134.1900000000004,36.0,0
34.13999999999999,134.3000000000004,36.49,0
34.13999999999999,134.41000000000042,36.98,0
34.13999999999999,134.52000000000044,37.3,0
34.13999999999999,134.63000000000045,38.42,0
34.13999999999999,134.74000000000046,39.93,0
34.13999999999999,134.85000000000048,41.43,0
34.13999999999999,134.9600000000005,42.94,0
34.13999999999999,135.0700000000005,44.44,0
34.13999999999999,135.18000000000052,45.1,0
34.13999999999999,135.29000000000053,47.84,0
34.13999999999999,135.40000000000055,50.58,0
34.13999999999999,135.51000000000056,53.32,0
34.13999999999999,135.62000000000057,48.49,0
34.13999999999999,135.7300000000006,40.94,0
34.13999999999999,135.8400000000006,33.39,0
34.13999999999999,135.9500000000006,30.0,0
34.22999999999999,132.5400000000002,52.58,0
34.22999999999999,132.6500000000002,50.95,0
34.22999999999999,132.76000000000022,49.35,0
34.22999999999999,132.87000000000023,47.75,0
34.22999999999999,132.98000000000025,51.38,0
34.22999999999999,133.09000000000026,55.35,0
34.22999999999999,133.20000000000027,55.8,0
34.22999999999999,133.3100000000003,54.41,0
34.22999999999999,133.4200000000003,53.03,0
34.22999999999999,133.5300000000003,51.64,0
34.22999999999999,133.64000000000033,50.25,0
34.22999999999999,133.75000000000034,48.87,0
34.22999999999999,133.86000000000035,46.73,0
34.22999999999999,133.97000000000037,44.58,0
34.22999999999999,134.08000000000038,40.1,0
34.22999999999999,134.1900000000004,39.68,0
34.22999999999999,134.3000000000004,40.17,0
34.22999999999999,134.41000000000042,40.66,0
34.22999999999999,134.52000000000044,40.96,0
34.22999999999999,134.63000000000045,41.93,0
34.22999999999999,134.74000000000046,43.44,0
34.22999999999999,134.85000000000048,44.94,0
34.22999999999999,134.9600000000005,46.45,0
34.22999999999999,135.0700000000005,47.96,0
34.22999999999999,135.18000000000052,49.93,0
34.22999999999999,135.62000000000057,49.24,0
34.22999999999999,135.7300000000006,41.68,0
34.22999999999999,135.8400000000006,34.13,0
34.22999999999999,135.9500000000006,30.0,0
34.22999999999999,136.06000000000063,30.0,0
34.31999999999999,132.6500000000002,53.97,0
34.31999999999999,132.76000000000022,52.36,0
34.31999999999999,132.87000000000023,52.94,0
34.31999999999999,132.98000000000025,56.91,0
34.31999999999999,133.3100000000003,59.49,0
34.31999999999999,133.4200000000003,58.11,0
34.31999999999999,133.5300000000003,56.72,0
34.31999999999999,133.64000000000033,55.33,0
34.31999999999999,133.75000000000034,53.95,0
34.31999999999999,133.86000000000035,52.28,0
34.31999999999999,133.97000000000037,49.88,0
34.31999999999999,134.08000000000038,45.21,0
34.31999999999999,134.1900000000004,43.36,0
34.31999999999999,134.3000000000004,43.85,0
34.31999999999999,134.41000000000042,44.23,0
34.31999999999999,134.52000000000044,44.62,0
34.31999999999999,134.63000000000045,45.43,0
34.31999999999999,134.74000000000046,46.94,0
34.31999999999999,134.85000000000048,48.45,0
34.31999999999999,134.9600000000005,49.96,0
34.31999999999999,135.7300000000006,42.43,0
34.31999999999999,135.8400000000006,34.87,0
34.31999999999999,135.9500000000006,30.0,0
34.31999999999999,136.06000000000063,30.0,0
34.31999999999999,136.17000000000064,30.0,0
34.41,133.75000000000034,59.03,0
34.41,133.86000000000035,57.64,0
34.41,133.97000000000037,54.98,0
34.41,134.08000000000038,50.31,0
34.41,134.1900000000004,47.04,0
34.41,134.3000000000004,47.53,0
34.41,134.41000000000042,47.89,0
34.41,134.52000000000044,48.28,0
34.41,134.63000000000045,48.94,0
34.41,134.74000000000046,50.45,0
34.41,134.85000000000048,51.95,0
34.41,135.7300000000006,43.17,0
34.41,135.8400000000006,35.62,0
34.41,135.9500000000006,30.0,0
34.41,136.06000000000063,30.0,0
34.41,136.17000000000064,30.0,0
34.41,136.28000000000065,31.64,0
34.41,136.39000000000067,34.0,0
34.49999999999999,134.08000000000038,55.42,0
34.49999999999999,134.1900000000004,50.75,0
34.49999999999999,134.3000000000004,51.17,0
34.49999999999999,134.41000000000042,51.55,0
34.49999999999999,134.52000000000044,51.94,0
34.49999999999999,134.63000000000045,52.44,0
34.49999999999999,135.8400000000006,36.36,0
34.49999999999999,135.9500000000006,30.0,0
34.49999999999999,136.06000000000063,30.0,0
34.49999999999999,136.17000000000064,30.9,0
34.49999999999999,136.28000000000065,33.26,0
34.49999999999999,136.39000000000067,35.61,0
34.49999999999999,136.50000000000068,37.96,0
34.49999999999999,136.6100000000007,39.51,0
34.58999999999999,134.3000000000004,54.82,0
34.58999999999999,135.9500000000006,30.0,0
34.58999999999999,136.06000000000063,30.16,0
34.58999999999999,136.17000000000064,32.51,0
34.58999999999999,136.28000000000065,34.79,0
34.58999999999999,136.39000000000067,36.17,0
34.58999999999999,136.50000000000068,37.54,0
34.58999999999999,136.6100000000007,38.91,0
34.58999999999999,136.7200000000007,40.29,0
34.67999999999999,135.9500000000006,30.29,0
34.67999999999999,136.06000000000063,31.45,0
34.67999999999999,136.17000000000064,32.82,0
34.67999999999999,136.28000000000065,34.19,0
34.67999999999999,136.39000000000067,35.56,0
34.67999999999999,136.50000000000068,36.94,0
34.67999999999999,136.6100000000007,38.31,0
34.67999999999999,136.7200000000007,39.68,0
34.67999999999999,136.83000000000072,41.06,0
34.67999999999999,137.3800000000008,44.33,0
34.67999999999999,137.4900000000008,44.94,0
34.769999999999996,136.06000000000063,34.03,0
34.769999999999996,136.17000000000064,35.14,0
34.769999999999996,136.28000000000065,36.25,0
34.769999999999996,136.39000000000067,37.35,0
34.769999999999996,136.50000000000068,38.46,0
34.769999999999996,136.6100000000007,39.56,0
34.769999999999996,136.7200000000007,40.67,0
34.769999999999996,136.83000000000072,41.77,0
34.769999999999996,136.94000000000074,42.17,0
34.769999999999996,137.05000000000075,41.33,0
34.769999999999996,137.16000000000076,41.33,0
34.769999999999996,137.27000000000078,41.33,0
34.769999999999996,137.3800000000008,41.33,0
34.769999999999996,137.4900000000008,50.03,0
34.769999999999996,137.60000000000082,43.91,0
34.769999999999996,137.71000000000083,37.79,0
34.769999999999996,137.82000000000085,34.09,0
34.85999999999999,136.06000000000063,38.13,0
34.85999999999999,136.17000000000064,39.23,0
34.85999999999999,136.28000000000065,40.34,0
34.85999999999999,136.39000000000067,41.44,0
34.85999999999999,136.50000000000068,42.55,0
34.85999999999999,136.6100000000007,43.66,0
34.85999999999999,136.7200000000007,44.76,0
34.85999999999999,136.83000000000072,45.46,0
34.85999999999999,136.94000000000074,42.21,0
34.85999999999999,137.05000000000075,38.33,0
34.85999999999999,137.16000000000076,38.33,0
34.85999999999999,137.27000000000078,38.32,0
34.85999999999999,137.3800000000008,44.99,0
34.85999999999999,137.4900000000008,55.12,0
34.85999999999999,137.60000000000082,49.0,0
34.85999999999999,137.71000000000083,40.37,0
34.85999999999999,137.82000000000085,33.39,0
34.85999999999999,137.93000000000086,31.99,0
34.85999999999999,138.04000000000087,30.6,0
34.85999999999999,138.1500000000009,30.73,0
34.94999999999999,136.06000000000063,42.22,0
34.94999999999999,136.17000000000064,43.33,0
34.94999999999999,136.28000000000065,44.43,0
34.94999999999999,136.39000000000067,45.54,0
34.94999999999999,136.50000000000068,46.64,0
34.94999999999999,136.6100000000007,47.75,0
34.94999999999999,136.7200000000007,48.37,0
34.94999999999999,136.83000000000072,47.88,0
34.94999999999999,136.94000000000074,42.25,0
34.94999999999999,137.05000000000075,36.26,0
34.94999999999999,137.16000000000076,35.32,0
34.94999999999999,137.27000000000078,35.32,0
34.94999999999999,137.3800000000008,49.83,0
34.94999999999999,137.4900000000008,60.2,0
34.94999999999999,137.60000000000082,51.87,0
34.94999999999999,137.71000000000083,41.64,0
34.94999999999999,137.82000000000085,32.68,0
34.94999999999999,137.93000000000086,31.29,0
34.94999999999999,138.04000000000087,30.0,0
34.94999999999999,138.1500000000009,30.14,0
35.03999999999999,136.06000000000063,46.31,0
35.03999999999999,136.17000000000064,47.42,0
35.03999999999999,136.28000000000065,48.52,0
35.03999999999999,136.39000000000067,49.63,0
35.03999999999999,136.50000000000068,50.74,0
35.03999999999999,136.6100000000007,51.28,0
35.03999999999999,136.7200000000007,50.79,0
35.03999999999999,136.83000000000072,48.28,0
35.03999999999999,136.94000000000074,42.29,0
35.03999999999999,137.05000000000075,36.3,0
35.03999999999999,137.16000000000076,32.32,0
35.03999999999999,137.27000000000078,40.05,0
35.03999999999999,137.3800000000008,54.66,0
35.03999999999999,137.60000000000082,53.14,0
35.03999999999999,137.71000000000083,42.91,0
35.03999999999999,137.82000000000085,32.68,0
35.03999999999999,137.93000000000086,30.58,0
35.03999999999999,138.04000000000087,30.0,0
35.03999999999999,138.1500000000009,30.0,0
35.03999999999999,138.2600000000009,35.71,0
35.129999999999995,136.06000000000063,50.41,0
35.129999999999995,136.17000000000064,51.51,0
35.129999999999995,136.28000000000065,52.62,0
35.129999999999995,136.39000000000067,53.72,0
35.129999999999995,136.50000000000068,54.18,0
35.129999999999995,136.6100000000007,53.7,0
35.129999999999995,136.7200000000007,53.22,0
35.129999999999995,136.83000000000072,48.32,0
35.129999999999995,136.94000000000074,42.33,0
35.129999999999995,137.05000000000075,36.34,0
35.129999999999995,137.82000000000085,33.95,0
35.129999999999995,137.93000000000086,30.0,0
35.129999999999995,138.04000000000087,30.0,0
35.129999999999995,138.1500000000009,30.0,0
35.129999999999995,138.2600000000009,35.12,0
35.21999999999999,136.06000000000063,54.5,0
35.21999999999999,136.17000000000064,55.6,0
35.21999999999999,136.28000000000065,56.71,0
35.21999999999999,136.39000000000067,57.09,0
35.21999999999999,136.50000000000068,56.61,0
35.21999999999999,136.6100000000007,56.12,0
35.21999999999999,136.7200000000007,54.34,0
35.21999999999999,136.83000000000072,48.35,0
35.21999999999999,136.94000000000074,42.36,0
35.21999999999999,138.04000000000087,30.0,0
35.21999999999999,138.1500000000009,30.0,0
35.21999999999999,138.2600000000009,34.53,0
35.21999999999999,138.3700000000009,40.69,0
35.30999999999999,136.06000000000063,58.59,0
35.30999999999999,136.17000000000064,59.7,0
35.30999999999999,136.28000000000065,60.0,0
35.30999999999999,136.39000000000067,59.52,0
35.30999999999999,136.50000000000068,59.03,0
35.30999999999999,136.6100000000007,58.55,0
35.30999999999999,136.7200000000007,54.38,0
35.30999999999999,136.83000000000072,48.39,0
35.30999999999999,138.2600000000009,31.21,0
35.30999999999999,138.3700000000009,38.57,0
35.39999999999999,136.06000000000063,62.68,0
35.39999999999999,136.17000000000064,62.91,0
35.39999999999999,136.28000000000065,62.42,0
35.39999999999999,136.39000000000067,61.94,0
35.39999999999999,136.50000000000068,61.46,0
35.39999999999999,136.6100000000007,60.41,0
35.39999999999999,136.7200000000007,54.42,0
35.39999999999999,138.3700000000009,31.95,0
35.39999999999999,138.48000000000093,30.96,0
35.489999999999995,136.17000000000064,65.33,0
35.489999999999995,136.28000000000065,64.85,0
35.489999999999995,136.39000000000067,64.37,0
35.489999999999995,136.50000000000068,63.88,0
35.489999999999995,136.6100000000007,60.45,0
35.57999999999999,136.17000000000064,66.99,0
35.57999999999999,136.28000000000065,67.27,0
35.57999999999999,136.39000000000067,66.79,0
35.57999999999999,136.50000000000068,66.31,0
35.66999999999999,136.28000000000065,68.54,0
35.66999999999999,136.39000000000067,69.21,0
